Goga;India;1517;1698;1498416207
Aaron_Wang;China;1533;1579;1552052224
wjh720;China;2644;2644;1399030586
sanjana_chatterjee;India;1830;1837;1481652341
rng__58;Uzbekistan;1807;1819;1400601948
_Dicaprio_;South Korea;1640;1640;1508199491
BadBed;OTHER;1776;1776;1433912492
salted_fish_KING__;OTHER;1744;1744;1499008761
clueless2401;India;1563;1604;1473786474
FST_master;China;1956;1992;1437546294
allzysyz;OTHER;1630;1698;1448635895
screamin;OTHER;1591;1668;1437564733
Yi_Lynn;OTHER;1647;1647;1352642299
Devil.Hunter;China;1516;1611;1435754926
asnjdihbaisdflhbla;OTHER;1727;1727;1394976687
slappy;OTHER;1611;1706;1440003301
aznswimmerboi;United States;1642;1680;1362944006
Pooya.Ml;Iran;1562;1661;1389160920
ultra_instinct;OTHER;1750;1780;1513034932
asdcvbn;OTHER;1792;1825;1462095464
sick1998;OTHER;1523;1584;1376481006
cornix;OTHER;1585;1585;1448034395
LXFLXJX;China;1768;1772;1546857686
TTHD2000;OTHER;1657;1657;1411217209
rahulb;India;1650;1835;1524859410
ShallowCloud.2;OTHER;1558;1558;1529590396
Naruvan;OTHER;1507;1507;1548251707
japjappedulap;Romania;1560;1694;1426709867
titititing;OTHER;1545;1573;1517815236
yshui;OTHER;1664;1743;1414863513
FireStorm;China;1576;1576;1423727510
qwertyyt;Armenia;1759;1932;1481722229
groupbuilder;United States;1923;1923;1350888644
wesamst2;Syria;1568;1593;1389349147
sanjaygidwani;India;1550;1568;1526972224
CP.CPP;OTHER;1608;1608;1568061976
zenmebiandexhmnameqiang;OTHER;1719;1719;1366900992
satyambansal117;India;1541;1584;1411829331
kiyoshi0205;OTHER;1675;1675;1554025307
Abkareno;Egypt;1635;1635;1391091582
sprade;China;1746;1808;1488096840
LsFlyt;China;1725;1910;1450877285
hisHoliness;India;1603;1603;1505825961
were;China;1925;1925;1318937353
YuLi;OTHER;1733;1733;1404484077
arexnj;India;1501;1579;1515513389
denya0918273645;Ukraine;1635;1722;1485351825
AIex_2oo8;OTHER;1702;1732;1497182664
asembl;China;2098;2098;1326544903
Nurkhan111;Kazakhstan;1510;1597;1412768222
hahahh;China;1955;1955;1454162055
djyang;China;1501;1501;1498487518
iBlackShadow;Mexico;1741;1741;1381792140
somag;Iran;1857;1937;1349935098
vitalik239;Russia;1798;1798;1353518580
Minacor;OTHER;1764;1764;1384967594
teach;OTHER;1655;1712;1284636903
rcpp;OTHER;1835;1835;1440090371
hmc;OTHER;2135;2135;1483162695
yaoyan;China;1700;1756;1382951874
tracyhenry;China;2173;2343;1283820095
Evilanarhist;OTHER;1537;1537;1281275639
codingrabbit;OTHER;1830;1830;1363700379
houzhibin;China;1901;1901;1513728521
HelloWorld10;OTHER;1530;1530;1495237388
frodakcin;United States;2178;2178;1514273108
qinhang4.1;OTHER;1709;1709;1363859193
miracle_coder;OTHER;1546;1574;1492321499
gyb0769;China;1745;1745;1384172919
vrohak;Croatia;1695;1695;1451930957
budro;Poland;2176;2401;1407530233
zeulb;Indonesia;2124;2362;1319965924
yanjunjie;China;1542;1542;1473410447
Als123;OTHER;2123;2207;1504700009
thib;OTHER;1518;1528;1313770128
EternalKevin;Indonesia;1800;1800;1374330317
s-lissov;Russia;1638;1638;1458673591
Orz_phyxnj;OTHER;1814;1814;1344954497
kiimak;OTHER;1700;1700;1534591236
ilovehinatashoyo;OTHER;1730;1730;1530806313
bihaqo;OTHER;1688;1688;1369310554
nikita1998;OTHER;1718;1718;1458743408
stillnaive;China;1562;1596;1482480020
092000;China;1709;1709;1373621600
zyyyyy;China;1942;1949;1341014221
Nikitka_Herach;Belarus;1778;1850;1422040150
Timo;OTHER;1946;1946;1264786413
zhfs_ga_pitona;OTHER;1981;1981;1486041710
Dylans;China;2357;2423;1400681941
Ilya-bar;Russia;1653;1804;1443403596
himkha_100;India;1578;1620;1506698692
Pal_16;OTHER;1540;1540;1358781854
FinalVictory;Vietnam;1519;1519;1405008108
one_tech;Kazakhstan;1557;1708;1548908835
Hollyday;OTHER;1643;1735;1401462908
akulinich;Russia;1562;1776;1330798666
-qqq;OTHER;1715;1715;1408766529
lhclqslove;China;1637;1655;1488594597
marvel308;India;1522;1843;1376653616
TheRogueOne;OTHER;1507;1638;1543844532
anshul96gupta;India;1827;1880;1459847817
gotowork;Iran;1786;1786;1345561787
uibear;OTHER;1524;1524;1559568439
allanyin;United States;1588;1677;1433783141
haimeo1201;Vietnam;1984;2090;1503397336
070101070260;OTHER;1742;1742;1335857523
Cyber-gh;OTHER;1587;1587;1473150666
mjmohak;OTHER;1502;1502;1503753846
....;OTHER;1604;1651;1478634421
khalil2AB;Lebanon;1639;1713;1543492845
Lamductan;Vietnam;1613;1632;1443842592
daisikimikoto;OTHER;1830;1830;1549807661
ErdalBaggal;OTHER;1547;1547;1539267394
SKonrad;OTHER;1586;1586;1420022534
humanbot;OTHER;1722;1722;1560101430
always_one;OTHER;1763;1837;1351674520
xc01;China;1738;1781;1470145131
hieutrungle;OTHER;1947;1955;1479632829
accelerator;China;1868;2033;1344145897
m_sypi;Poland;1588;1588;1418627833
milderhc;Colombia;1765;1840;1350175229
ChingYunH;OTHER;1879;1879;1320857660
Kodaman;Japan;1792;1792;1557220177
I_love_Cristina_Melnic;OTHER;1812;1957;1423399585
IceStar;OTHER;1517;1517;1551536215
ajeet_goyal;India;1548;1548;1446887889
nuoyanli_acm;China;1623;1624;1569036420
1152147486;China;2114;2114;1436882799
uyx;Russia;1746;1746;1427386016
nameless_;OTHER;1521;1521;1475491565
mello;United States;1620;1620;1499916497
t.yoshihara.ae;OTHER;1889;2076;1509027507
dublour3061;OTHER;1510;1516;1476269602
cacol89;Venezuela;1701;1703;1275672958
Roham-family;OTHER;1610;1613;1501223264
stan;Russia;2013;2192;1266751285
Anton.Rykachevskiy;OTHER;1668;1668;1421277382
snowingsea;OTHER;1592;1671;1272291903
yurzhang;OTHER;1592;1592;1547529032
snake;OTHER;1548;1629;1264918506
Look_in_this_bad_guy;OTHER;1617;1617;1563936479
1ijunle;OTHER;1636;1636;1284113750
taogelose;OTHER;1533;1533;1457014793
Mihir_Gajera1;India;1602;1612;1469962752
pencil_man;Vietnam;1865;1976;1304601328
dtb_oods;United Kingdom;1544;1544;1429672779
ReekinAcer;OTHER;1622;1753;1369940807
ningbohezhijun;OTHER;1720;1852;1268270947
M1eyu2019;OTHER;1600;1654;1548034984
ME_AJUUUUUDAAA;OTHER;1989;2036;1498943041
GdufsPan;China;1573;1573;1405261316
ZigZagK;China;1904;1943;1488030909
ltf0501fan;OTHER;2067;2067;1475894722
acedpedped;Iran;1546;1748;1317478577
tani13;India;1550;1587;1402854454
eLLo;OTHER;2050;2079;1479036734
Zxybazh_You_MeiZi;OTHER;1928;1928;1385305407
darknight0409;OTHER;1649;1651;1544639288
_Rocky;OTHER;1554;1554;1432602827
emptyman987;Taiwan;1622;1703;1508598198
The_Hos_Returns;Iran;1923;1923;1464769454
iaojnh;China;2140;2217;1437028560
anurag708;India;1667;1667;1484322780
kerensky;OTHER;1813;1813;1329748431
NoOneTwoHash;India;1739;1996;1514023088
ConfidenceConstructor;China;1734;1734;1413472957
Dontchew;OTHER;1609;1609;1546591311
jigs;OTHER;1564;1669;1405144338
ws657920328;OTHER;1596;1689;1427709806
karoitay;Israel;1699;1699;1432070073
mlzmlz95;China;1803;1803;1413461967
_XXXTENTACION;OTHER;1565;1565;1562927608
sennton.gustav;Sweden;1754;1924;1382022833
addfu123;OTHER;1919;1919;1411020252
Praesidio;China;1694;1744;1387966539
z.estaji;Iran;1774;1774;1397447915
prnv;OTHER;1515;1555;1533306689
QuinnG;United States;1526;1607;1492807780
2017030402018;OTHER;1611;1611;1525611374
linwe;OTHER;1876;1876;1530786991
I_Love_Misaki_Mei;OTHER;1698;1743;1438187191
vegetablechicken1;OTHER;1632;1677;1484146952
SuperDudo;OTHER;1727;1777;1497815014
NguyenKhoiDinh;Vietnam;1561;1610;1465392504
Aman_98;India;1603;1603;1481107452
Nick_Evans;OTHER;1945;1973;1529857316
liys;China;1715;1825;1368611517
lyzqs;China;1663;1839;1530588006
BS_ZY;China;2087;2087;1474196052
emptyset;OTHER;1520;1520;1553320110
orz_clz;China;1758;1758;1486007060
zzh1996;OTHER;1521;1521;1517581446
eugene_lim;Singapore;1756;1771;1405048996
panmotian_2018;China;2008;2008;1538727366
Zangar;Russia;1566;1668;1380639412
Darling-IcePrincess_1968;OTHER;1986;1986;1471570258
miaowu;China;1858;1858;1302872773
prashant_saini;India;1540;1540;1459926484
11019170012;OTHER;1527;1645;1367680797
cwhaoooooo;China;1911;1911;1487073104
T_Y_Z;China;1748;1748;1513681465
treash;Belarus;1567;1567;1478979850
QAQAQAQAQ;OTHER;1622;1622;1568525484
gzh1996n;China;1743;1743;1381381300
Badalyan_Shavarsh;Uzbekistan;1949;1991;1418961473
97littleleaf111;OTHER;1710;1710;1390526639
YunusEmreInci;Turkey;1761;1761;1377723601
jthread;Netherlands;1713;1773;1284128885
one_seventh;OTHER;1619;1619;1537594559
arjitkansal;India;1901;1901;1489209083
superwatermelon;China;1784;1828;1425189278
Axcosin;China;1926;2012;1502544169
FIKS_samurai;Czechia;1982;1982;1481981805
helloww;OTHER;1962;2039;1468936004
czqsdalao;China;1581;1581;1519120162
secundus;United States;1537;1537;1491851487
ftuknights;Vietnam;1959;2109;1351937665
little_waxberry;China;2186;2186;1489965010
FruitCandy;China;1624;1729;1540120867
ManatovLeonid;OTHER;1501;1501;1507641060
aranjuda;India;1529;1829;1353362653
magpie;Bangladesh;1624;1624;1352824888
tmrsylaur;Japan;1674;1674;1416732798
_Utaha_;Taiwan;2194;2194;1474626618
MohammadJA;Iran;2047;2163;1440855687
shayan72;Iran;1550;1550;1323333849
Yamete;OTHER;1518;1518;1268392890
Ryannnnnnn;China;1985;2022;1322892576
rainfellow;Russia;1720;1720;1556556387
GuimaHohl;Brazil;1714;1785;1471905498
Lisz_13;OTHER;1752;1752;1390572737
whzzt;China;2807;2997;1459348066
kopyh_new;China;1786;1823;1452801762
zzxzxzzxz;Taiwan;1827;2109;1486204175
touristRespectLoverClub;OTHER;1900;1900;1540843834
DOlaBMOon;China;2305;2305;1494503397
Smorgon;Belarus;1754;1929;1422267972
Baladar;OTHER;1722;1722;1411322070
EthanZyh;China;1997;1997;1502018174
Mr.Flower;OTHER;1801;1801;1488161217
P.O.F;OTHER;1806;1823;1528009655
ChaLemon;OTHER;1514;1516;1554896677
weakman;OTHER;1716;1752;1445677235
JerrySun;OTHER;1715;1715;1519559518
Anonymuoss;OTHER;1791;1838;1443622465
AC1700;OTHER;1570;1627;1387372321
abcqwer;Vietnam;1823;1833;1518073594
UBW;OTHER;1540;1624;1437479447
Abyss;Russia;1522;1522;1362417233
poop;OTHER;1724;1769;1413470340
Tocaloid;OTHER;1649;1649;1546352778
ramenlife;OTHER;1735;1735;1431015457
sweden_na;Bangladesh;1701;1701;1531142845
Loser_cup;OTHER;1620;1620;1476099121
Protagonist;OTHER;1528;1671;1479913952
Ray4ever;OTHER;1765;1765;1451211720
DacDoDinh;Vietnam;2113;2113;1548165355
BenniKartefla;Iceland;2188;2188;1459807014
AFiFY;Egypt;1535;1535;1446069421
venikman;Russia;1620;1632;1428866045
Sardine;OTHER;1645;1645;1549786354
Xiuchen;China;1597;1597;1548586179
ayaze;Indonesia;2353;2478;1395986246
flydogeman;OTHER;1762;1762;1405602102
wptef;OTHER;1907;1907;1564486750
Fbulatov;Russia;1784;1862;1309542057
.vinccce;Indonesia;1733;1854;1479979750
FarmerJohnKiBessie;OTHER;1549;1549;1537711743
s34vv1nd;Vietnam;2105;2189;1418890106
HexTree;United Kingdom;1578;1578;1388709921
m.mahdi2414;Iran;1503;1645;1485676543
korabum;Indonesia;1557;1557;1343569309
ironman_;India;1619;1619;1454605954
ready_to_be_defeated;OTHER;1959;1959;1505651877
manukranthk;OTHER;1667;1795;1277389955
dmeng;United States;1644;1644;1312342853
lliwinaci;OTHER;1546;1546;1561714183
I_love_Bredor_228;OTHER;1761;1761;1423896060
ljengic;Croatia;1507;1534;1425114754
shoolex007;OTHER;1538;1538;1348749528
ivan.e.geffner;OTHER;1709;1793;1383228834
plainstop;OTHER;1598;1598;1527617797
xolm1200;OTHER;1565;1565;1440337687
huzhaoyang;OTHER;1931;1931;1482753807
lozhkin_pavel;Russia;1778;1778;1496686928
cute_but_poisonous;OTHER;1905;1905;1563748149
Audrius;OTHER;1624;1624;1546755557
sbory2011;OTHER;1627;1627;1296486608
artem_svl;OTHER;1524;1524;1511042573
whn757397540;China;1582;1599;1395058155
YummyJay;China;1691;1691;1457341677
Pneuis;China;1935;1935;1478189870
TadijaSebez;Serbia;2596;2596;1491148780
Fan_Hua;OTHER;1739;1739;1555153370
Roberio;Brazil;2113;2185;1414014403
MaeroMero;OTHER;1581;1581;1479294838
utkarshg42;OTHER;1682;1682;1534515228
darkpigeonarmy;OTHER;1551;1551;1512505174
donnyvc;OTHER;1524;1567;1519459684
marmit;OTHER;1516;1582;1388330209
AlexReformed;Romania;2084;2105;1504726387
mistasy;OTHER;1665;1665;1394274638
wyl8899;China;2181;2206;1330740327
csegura;Mexico;1909;1985;1365664015
lizhijian;China;1659;1659;1483509592
ye_div_2_e;OTHER;1593;1593;1533043301
pikapika;OTHER;1804;1997;1358681178
cantdance;Poland;1946;1946;1299967680
Cuellius;Belarus;1605;1631;1416227374
lastland;China;1621;1621;1311842591
xiaobenxiong;OTHER;1742;1742;1371989652
at.kanon;Japan;1542;1676;1345212814
HosamTest;OTHER;1593;1593;1428259950
qx4ever;OTHER;1677;1677;1563965687
bambbam;South Korea;1621;1621;1495796678
cllaire11;OTHER;1736;1736;1378463861
askhatish;Kazakhstan;1804;1949;1298192880
UGLY__SHARP;OTHER;1520;1520;1501434146
hardikatyal;OTHER;1635;1635;1563182345
aryanc403;India;2189;2216;1513103500
Kaga2;Cuba;1768;1987;1313246824
NOWIS;United States;1595;1595;1477896466
enthado_nannavathe;OTHER;1503;1503;1561906102
KellyL;OTHER;2120;2120;1522850183
CYNMMD;China;1809;1809;1381561396
Woreviam;Peru;1751;2008;1387610478
yuxingdubai;China;1770;1770;1300558269
wangyisong1996;China;2288;2367;1337671621
Senjougahara_Hitagi;China;1704;1704;1331904305
zhaohaoshu;China;1734;1734;1380073570
DexTrom;OTHER;2168;2168;1313736227
kadirkadyrov2037;Ukraine;1503;1565;1476263964
samgiz;Lithuania;1956;2122;1447273271
andrey_zk;OTHER;1536;1577;1523105282
CKingy;OTHER;1531;1531;1475917339
Strategist;India;1639;1639;1424854147
lolololololololol;OTHER;1737;1880;1545572103
xing.huan69;OTHER;1589;1742;1330810559
Phoenix_Galaxy;OTHER;2059;2059;1432037475
Mahdi_Jfri;Iran;2405;2405;1465549413
amangupta87;India;1562;1569;1511792310
xc_down;OTHER;1728;1728;1354799113
1982305057;OTHER;1900;1900;1536240540
zhangxu1998;OTHER;1716;1716;1522681114
ArMaNwOw-;Iran;1537;1537;1450546940
OleksiiKavka;Ukraine;1658;1659;1412108903
tian_fengbo;OTHER;1993;1993;1385698521
rpkooter;OTHER;1553;1553;1487834622
interview_prep;OTHER;1525;1525;1555601010
EloHell;OTHER;1810;1824;1525114946
tarther;China;1613;1695;1336839198
Lohehong;China;1926;1949;1508068471
Kareem;Egypt;1602;1773;1383155969
palina.sh;OTHER;1513;1513;1531077049
ishankjain;India;1628;1673;1511887229
vsb_ua_in;OTHER;1623;1623;1300028901
arswt;China;1644;1732;1401582027
restvatican;OTHER;1520;1520;1527603083
EVintage;OTHER;2124;2124;1432184086
peria;Japan;1829;1829;1276159925
futurest;OTHER;1531;1531;1494167625
martins;Chile;1958;1958;1437624342
yjhx2011;OTHER;1705;1705;1318900381
zbsnb;China;1941;1941;1547815363
jariasf;OTHER;1724;1724;1271519427
DenisR1;Ukraine;1633;1633;1528718940
archie_fake;Ukraine;2220;2309;1539500621
mashimaru;Vietnam;1711;1755;1296488309
ygy;China;1930;1930;1507719549
ethereum;Russia;1560;1560;1422271712
yefrigg97;Colombia;1809;1824;1443123641
sentinel45;OTHER;1584;1743;1324376532
mhxc;OTHER;1642;1642;1437564694
linzheng_m;China;1607;1607;1512218336
mike_4d;OTHER;1677;1677;1495789830
JHSeng;China;1600;1600;1508491213
tch1001;Singapore;1722;1769;1514641752
wshjzaa;China;1524;1577;1400738021
lzsz1212;OTHER;1961;1961;1360764170
TASSAN;Japan;1664;1672;1512979751
water;China;1503;1731;1324013355
Kokos;Poland;1703;1874;1316788558
restart_zero;OTHER;1803;1849;1548929087
tmwoo;Taiwan;1532;1532;1553000029
suneast;China;2052;2153;1268394872
iromanagureev;OTHER;1866;1866;1476468427
MaxT;China;1779;1779;1376050217
kjykju7457;OTHER;1572;1672;1409277765
gle8098;OTHER;1636;1636;1506023006
idee.fixe;Russia;1608;1608;1448636637
chenhangzhong;OTHER;1607;1671;1335274165
Khaled--Mohamed;OTHER;1603;1603;1553177906
zentropy;OTHER;1641;1641;1272894139
StopBullying;OTHER;1957;1957;1519057448
hossain.ruetcse;Bangladesh;1507;1727;1365688776
yermak0v;Ukraine;1653;2059;1296481019
yyf;OTHER;1715;1918;1374282233
ilya.m;Russia;1869;1916;1311687779
Justforfun;Russia;1635;1717;1288410407
yungRUSSIA;Russia;1639;1660;1448272097
karan;India;1700;1700;1330492667
arasmus;OTHER;1646;1819;1441471517
Koose;OTHER;2112;2112;1563368890
xtu_free;OTHER;1690;1747;1370271894
johny113;OTHER;1711;1711;1415715962
Erop;Russia;2281;2401;1297367483
zulongfei;OTHER;1614;1715;1549195852
suliang;China;1718;1730;1375264733
PERNEKHAN;Kazakhstan;1883;2045;1317977938
tobast;OTHER;1690;1690;1474568657
Kirill0901;OTHER;1527;1527;1456909614
noobie1999;OTHER;1510;1510;1539881275
koprus77;Russia;1502;1719;1363834623
clooocanany;China;1700;1700;1324024933
EvilIce;Belarus;1567;1567;1330448699
Tparsa;Iran;1680;1757;1353783077
yaoshun;China;1633;1633;1356334661
yurboss;Russia;2064;2198;1385732435
1049451037;China;1804;2023;1437135176
Hexor_ALX;Romania;1618;1637;1549631447
Potassium;OTHER;2016;2076;1514484253
mu_xia_xiu_ji;OTHER;1859;1859;1549361580
boulygin.artem;OTHER;1546;1546;1497159416
existars;OTHER;1592;1592;1563811489
tombana;OTHER;1518;1518;1557413871
rest_;OTHER;1653;1653;1367068872
RubenAshughyan;Armenia;1878;2008;1466616174
BetterThanNobita;OTHER;1709;1709;1490101322
12tqian;United States;1739;1739;1440447893
Amores;OTHER;1743;1743;1384436079
pkwv2012;OTHER;1925;1927;1411227010
Ichigo_Kurusaki;OTHER;1658;1658;1538386917
naksh9619_;India;1613;1787;1482162362
yjulica;OTHER;1773;1903;1267017512
brokenwing;OTHER;1772;1772;1298123542
Richard_yang;OTHER;1598;1651;1415215753
20130218;OTHER;1502;1566;1381402942
Hy9cHo;Russia;1602;1735;1450877226
blowUpTheStonySilence;OTHER;1541;1658;1430044762
Gulan14no;Belarus;1769;1769;1316793463
Social_Zhao;China;1523;1523;1561763260
CLT;OTHER;1819;1819;1526207000
byebye_pl;OTHER;1547;1690;1385640097
guptamanthan99;OTHER;1842;1882;1515082827
kakadu;OTHER;1721;1721;1369887467
ahmad_salah;Egypt;1587;1701;1504698300
ttiplea;Romania;2154;2240;1327596138
coolinging;China;2145;2170;1302421377
000golabi;Iran;1605;1713;1297624154
CaoRui2019;OTHER;1798;1798;1550705378
Dancing_In_The_Dark;OTHER;2106;2106;1518672198
Des_Payfor;China;1962;1975;1370782611
sunshuo;OTHER;1915;2036;1367730038
dydxh;OTHER;1786;1786;1425286648
nanobot;OTHER;1553;1569;1561463328
code_kika;India;1823;1867;1438803475
inyono;Germany;1505;1694;1380541577
slezaks;Poland;1550;1576;1462368087
BlackTools;Cuba;2172;2172;1444923564
FiveJson;OTHER;1562;1562;1539357236
TheAlphex;India;1525;1590;1503821306
CR_MTX;China;1802;1994;1422761537
nootwu;China;1874;1874;1482482331
gleb-kov;Russia;1778;1895;1477317005
Nemesis97;China;1685;1753;1401090556
maxplus;Russia;2032;2305;1395666009
KabhiGraphKabhiTree;OTHER;1594;1594;1499836944
Everent;Russia;1517;1676;1487841063
NaVi_Gation;OTHER;1689;1689;1566100688
Hieu;OTHER;1856;1856;1298081555
bhargavasaiy;India;1689;1835;1485614510
JKesha;OTHER;1534;1676;1311344734
BBX_de_npy;China;1896;1896;1532935526
vakan;Greece;1589;1711;1408097518
Binaryboy1;Iran;2076;2088;1506800328
oliverakovacevic;OTHER;1592;1592;1563802859
lzl65828;OTHER;2196;2196;1380591640
brokenblaze;OTHER;1911;1932;1479630652
SparkFive;China;1765;1765;1408503085
chnst;China;1660;1660;1341644056
Antoniuk;Ukraine;1948;2315;1323094084
ayhcbagnop;OTHER;1615;1615;1528724337
dawn_LL;OTHER;1639;1654;1523268303
LuckyBug007;China;1513;1513;1336129769
yb.hjhj;OTHER;1613;1613;1514021993
Sergy93;Uzbekistan;1777;1777;1384343501
emptiness;OTHER;1657;1657;1433256731
8uk.8ak;Russia;1509;1600;1330883748
yuiop8747;OTHER;1682;1682;1448617704
1302kong;China;1533;1533;1394022151
AM5800;Germany;1655;1698;1437134837
aliveeBX;Mongolia;1716;1716;1433421856
inc_practice;OTHER;1752;1752;1557641211
ishiney;Canada;1692;1764;1353558225
Dubs;OTHER;1542;1542;1551792182
yashrajkakkad;India;1519;1519;1538561201
krismaz;Poland;2491;2688;1393958372
Tsingchengliu;China;1701;1701;1499333342
yChen_;China;1675;1675;1530786565
discipline;OTHER;1615;1638;1398093481
parand1997;OTHER;1732;1732;1358512922
prevdev;OTHER;1520;1520;1453858676
omegaga;United States;1666;1777;1360912860
satyacse;India;1613;1737;1518787603
Mcallor;China;1753;1869;1480125566
Ironk;OTHER;1801;1801;1487059667
Billtwo;China;1606;1606;1395682344
wenhao801;China;1525;1555;1535328445
nenu_hxs;OTHER;1651;1651;1516423358
HycFancy;China;1564;1564;1463279055
n00gler;United Kingdom;2021;2030;1362900021
MuieEcaterina;OTHER;1723;1723;1527863582
gantushig21;OTHER;1645;1645;1541575438
subhadeepchandra1;India;1716;1716;1516634212
KolopJr;Burkina Faso;1771;1771;1326899867
Ikuzyr;OTHER;1537;1603;1521712190
Dj_Antony;OTHER;1652;1652;1289226447
yjqmyson;OTHER;1513;1530;1479631735
madxmad;Colombia;1776;1991;1286002032
BuildersLeagueUnited;United States;2127;2127;1523357921
AristocratMarser;China;1959;1959;1507185826
TurboArtem;Belarus;1670;1670;1401294494
Huahuaforlucky;OTHER;1532;1562;1545019646
xuzimao0502;OTHER;2123;2123;1412263603
hello_kiss;OTHER;1786;1786;1547102132
jiufeng;China;1982;1982;1560059655
brightsompong;OTHER;1646;1684;1481028629
ultranoobs;India;1661;1661;1544878936
koalaskoaskkaon;OTHER;1522;1522;1559913915
ankitamritraj;India;1506;1684;1451546652
weng_233;China;2043;2043;1497004010
wuyouwulv;China;1909;1909;1428737661
Jovfer;Russia;1908;1908;1328727929
sysjuruo;China;2137;2187;1518967139
LonelyDonkey;China;2192;2192;1531491257
petya47;OTHER;1727;1727;1564314391
komarov;Russia;2078;2163;1280760755
jxust_leap;OTHER;1636;1636;1336138261
kingsdom;China;2087;2168;1399382075
Things_I_Do_For_WA;Bangladesh;1591;1914;1468385237
alaneos777;Mexico;1557;1624;1474346669
Iridescent_Cynosure;Bangladesh;1678;1678;1541796264
sudeepraja94;India;1559;1661;1388734572
MatheusLealV;Brazil;1657;1670;1462743299
newkobra;Ukraine;1779;1779;1302627109
nguyenvan;Vietnam;1530;1530;1526693909
mole;Ukraine;1650;1679;1419426697
shiner;Russia;1583;1583;1410254997
oswww;China;1857;1875;1372849256
wh1te_whale;India;1503;1520;1473390385
Ifulgur;OTHER;1701;1701;1496671669
deadlocked;OTHER;1722;1722;1535126660
uspatange;India;1668;1668;1315114628
harshitgargjpr;India;1566;1566;1517637068
temp24;OTHER;1597;1683;1326894623
peterisr;Latvia;1655;1798;1349097556
intspt;China;1812;1858;1355659802
ODT;China;2188;2236;1460557539
Solipsist2.0;OTHER;1605;1605;1448475832
tahsynx;Bangladesh;1601;1911;1403893657
hanzyl;OTHER;1707;1707;1379172078
frvdec;OTHER;1541;1541;1438771944
Kuroni_loves_me;Vietnam;1722;1722;1557320384
mufraswid;OTHER;1649;1649;1532424892
ewartg;OTHER;1738;1738;1339502443
Roll;OTHER;1709;1794;1386494693
IamLev;OTHER;1521;1521;1360575697
kirill.dragalov;Russia;1926;1926;1349211688
Hayama_Teru;OTHER;1950;1950;1465921010
buerdepepeqi;OTHER;1726;1726;1512565975
Zander505;OTHER;1680;1680;1427227605
abc_1988;OTHER;1643;1643;1409380527
lt36;OTHER;1512;1642;1546130110
toothless99;India;1507;1507;1542205638
PizzaStevie925;OTHER;1591;1631;1479915196
ZechariahQAQ;OTHER;1630;1662;1552895343
Goorkiewicz;Poland;2307;2307;1488995567
ntr_thopu;OTHER;1602;1602;1526028801
Balajiganapathi;India;2098;2363;1267956266
adambak;Poland;1509;1701;1373295312
lingan;OTHER;1611;1614;1508681777
bvd;Vietnam;2011;2070;1403519189
rifat_072;Bangladesh;1638;1741;1451996749
_YuP_;OTHER;1512;1512;1534422895
primenumber;Japan;1923;2108;1370613289
danteso4132;OTHER;1542;1581;1476448302
duolon;China;1735;1748;1268320562
biswajitsc;India;2097;2097;1354118580
LitiIsPretty;OTHER;1978;1978;1518793014
Counterexample;Iran;1575;1590;1306163776
caiocandido;Brazil;1661;1776;1426267721
Thomas_94;France;1887;1887;1334497042
PKhing;Thailand;1796;1796;1519037209
iqrahul.chan;OTHER;1795;1813;1413988340
vitux;Belarus;1809;2247;1347632307
sineMora;China;1844;1844;1475198743
xfly;OTHER;1875;1875;1435408438
Oak_limy;China;1696;1696;1563386140
kumaranoop900;India;1532;1630;1533801963
nhrubin;United States;1796;1796;1377730687
MadPidgeon;OTHER;1643;1643;1541932183
standy;China;2134;2174;1268886619
sjtu_pigoneand;China;2272;2272;1268703707
concretevitamin;United States;1520;1520;1267671010
lifo;OTHER;1638;1638;1395237204
linux0403;OTHER;1687;1729;1536431042
JOZHEG;Russia;1808;2017;1277726330
xiaoTT;OTHER;1685;1685;1369877419
-0-_-0-;Uzbekistan;1689;1689;1450975655
Algiz;Kazakhstan;2132;2230;1315207363
iostream;OTHER;1718;1718;1280144492
jeniby16;OTHER;1524;1524;1457210819
lztnb;OTHER;1537;1585;1565182817
MaVa;Norway;1691;1725;1381783973
brumbrum;OTHER;1598;1688;1525258319
chpipis;Greece;2181;2232;1434644395
PM1729;India;1620;1741;1380349582
Hinanawi_Tenshi;OTHER;1777;1777;1386343104
sinha_ji;OTHER;1537;1537;1406309901
apt123;OTHER;1929;1929;1473505404
galaxies;China;1734;1774;1531389103
_italofernandes;Brazil;1524;1547;1494551856
ordyhKOX;OTHER;1732;1732;1422375445
striver_79;India;1843;1843;1499186488
lkjjkl70;OTHER;1507;1507;1476383249
150112200121;OTHER;1726;1726;1484379130
indroneal;Bangladesh;1553;1553;1429111031
myarctg;Russia;1511;1845;1494936712
kellyS;China;1848;1898;1555600655
patryk13799;OTHER;1726;1764;1495221344
DARK_YJSNPI;Japan;1677;1677;1334983835
WA2WF;OTHER;1687;1696;1521702112
GeorgeRaouf;Egypt;1674;1692;1506472010
eldpswp99;OTHER;1534;1543;1567948437
ammarali95;OTHER;1517;1522;1534508288
quasimodo;OTHER;1726;1785;1358862778
89yanyu;China;1713;1815;1414143368
this_isssssyy;China;2005;2357;1340186836
espr1t;Bulgaria;2117;2355;1279934368
cjtoribio;Dominican Republic;2382;2473;1291865249
KrK1ng;China;1801;1801;1550586478
